date,value
2017-09-27,0.0008864691452725639
2017-09-26,0.0008675748968453943
2017-09-25,0.0008479093934325495
2017-09-24,0.00082778676619961
2017-09-23,0.0008207185556672039
2017-09-22,0.0008210127098049184
2017-09-21,0.0008407911337721582
2017-09-20,0.0008681728793051589
2017-09-19,0.0008687709824261226
2017-09-18,0.0008657816737778458
2017-09-17,0.0008702667678954931
2017-09-16,0.0008669770350812705
2017-09-15,0.0008598121207450285
2017-09-14,0.000858023615598499
2017-09-13,0.0008613033746179632
2017-09-12,0.0008562362017053167
2017-09-11,0.0008446446760371289
2017-09-10,0.0008292615427147779
2017-09-09,0.0008104426454964612
2017-09-08,0.0007876791245558357
2017-09-07,0.0007677013702093614
2017-09-06,0.0007530322453835414
2017-09-05,0.0007344570201235244
2017-09-04,0.000715170697026324
2017-09-03,0.0006937943449747934
2017-09-02,0.0006753857009343802
2017-09-01,0.0006656825997663486
2017-08-31,0.0006538181431442684
2017-08-30,0.0006485956628704905
2017-08-29,0.0006453035827136314
2017-08-28,0.0006436593839032535
2017-08-27,0.0006455777352671048
2017-08-26,0.0006518926444632484
2017-08-25,0.0006502435416314615
2017-08-24,0.0006444813297344396
2017-08-23,0.0006392808669072424
2017-08-22,0.000631639570440634
2017-08-21,0.000633820050822555
2017-08-20,0.0006319120101064553
2017-08-19,0.0006313671651880725
2017-08-18,0.0006270133663773942
2017-08-17,0.000619957301602395
2017-08-16,0.0006158971521854679
2017-08-15,0.0006137349371015552
2017-08-14,0.0006134648168647014
2017-08-13,0.0006199573016023948
2017-08-12,0.0006232110403852
2017-08-11,0.0006207702685358367
2017-08-10,0.0006360027305124629
2017-08-09,0.0006450294642696936
2017-08-08,0.0006466746864563803
2017-08-07,0.0006453035827136318
2017-08-06,0.0006480466421882846
2017-08-05,0.0006502435416314614
2017-08-04,0.0006392808669072424
2017-08-03,0.0006324569926532948
2017-08-02,0.0006513428075907597
2017-08-01,0.0006618128953139754
2017-07-31,0.0006756635360573875
2017-07-30,0.0006918350496448378
2017-07-29,0.0007117828707377005
2017-07-28,0.0007324647331151237
2017-07-27,0.0007507387403974948
2017-07-26,0.0007665478583206676
2017-07-25,0.0007841939470358817
2017-07-24,0.0007841939470358817
2017-07-23,0.000775500843623529
2017-07-22,0.0007645304355292889
2017-07-21,0.0007553277981487413
2017-07-20,0.0007458718534001293
2017-07-19,0.0007378760538347383
2017-07-18,0.0007367358592153435
2017-07-17,0.0007395873136750885
2017-07-16,0.0007427276366659974
2017-07-15,0.0007375909567662533
2017-07-14,0.0007336029887546102
2017-07-13,0.0007398726365052483
2017-07-12,0.0007570508050252519
2017-07-11,0.000771164951831427
2017-07-10,0.0007844842055607723
2017-07-09,0.0007990371418829591
2017-07-08,0.0008210127098049177
2017-07-07,0.0008490974775594521
2017-07-06,0.0008720627048737593
2017-07-05,0.0008949047520499978
2017-07-04,0.00091883081992347
2017-07-03,0.0009249173018646572
2017-07-02,0.0009346801076045795
2017-07-01,0.0009441663964990248
2017-06-30,0.0009450859122035884
2017-06-29,0.0009392667438219877
2017-06-28,0.0009270503490233823
2017-06-27,0.0009170071721409505
2017-06-26,0.0009066932464788992
2017-06-25,0.0008952064562016939
2017-06-24,0.0008867700137615866
2017-06-23,0.0008849652514991015
2017-06-22,0.000882260128454366
2017-06-21,0.0008801578217383089
2017-06-20,0.0008711646008340615
2017-06-19,0.000874159334598992
2017-06-18,0.0008777569852451273
2017-06-17,0.0008789571634001814
2017-06-16,0.0008798576121514649
2017-06-15,0.0008798576121514649
2017-06-14,0.0008798576121514649
2017-06-13,0.0008774570157668172
2017-06-12,0.0008855667192573285
2017-06-11,0.0008967154236458334
2017-06-10,0.0009012467884787189
2017-06-09,0.0009042714119469459
2017-06-08,0.0009066932464788992
2017-06-07,0.0009048766926988266
2017-06-06,0.0009079048749410716
2017-06-05,0.0009206555284446506
2017-06-04,0.0009426344530739528
2017-06-03,0.0009469257298308953
2017-06-02,0.0009469257298308953
2017-06-01,0.000944166396499025
2017-05-31,0.0009404909568758124
2017-05-30,0.0009365139729010871
2017-05-29,0.0009343745657647782
2017-05-28,0.0009255265970476526
2017-05-27,0.0009221769285367665
2017-05-26,0.000919134864371482
2017-05-25,0.0009319312847729318
2017-05-24,0.0009392667438219877
2017-05-23,0.0009365139729010871
2017-05-22,0.0009395727532987356
2017-05-21,0.0009573711261141519
2017-05-20,0.0009647645175729889
2017-05-19,0.000977742942564859
2017-05-18,0.00098611298257369
2017-05-17,0.0009951262589446325
2017-05-16,0.0010144763276485238
2017-05-15,0.0010304748500040385
2017-05-14,0.0010455990529666048
2017-05-13,0.0010547677999392711
2017-05-12,0.0010709488662884953
2017-05-11,0.0010923155887482684
2017-05-10,0.0011241124024893377
2017-05-09,0.0011574758620979432
2017-05-08,0.0011947334911061533
2017-05-07,0.001224390250070485
2017-05-06,0.0012575906508469669
2017-05-05,0.001279309836003672
2017-05-04,0.0013109109039112163
2017-05-03,0.0013345897197700898
2017-05-02,0.001366581406505617
2017-05-01,0.0013981063163361095
2017-04-30,0.0014346882342197126
2017-04-29,0.0014649188310531293
2017-04-28,0.0015005956029780717
2017-04-27,0.0015397045249953918
2017-04-26,0.0015823141183482375
2017-04-25,0.0016130596022575759
2017-04-24,0.0016400134775117626
2017-04-23,0.0016765172138134207
2017-04-22,0.0017231157317111176
2017-04-21,0.0017815175106226688
2017-04-20,0.0018118584698663077
2017-04-19,0.0018449587242124741
2017-04-18,0.0018767345920498249
2017-04-17,0.001905656533346026
2017-04-16,0.0019509868432039876
2017-04-15,0.0019829030534562544
2017-04-14,0.0020195637819889066
2017-04-13,0.0020498795577916546
2017-04-12,0.002074535915228561
2017-04-11,0.0020888296906969024
2017-04-10,0.0021058650533894233
2017-04-09,0.00212332943103929
2017-04-08,0.0021455115014140575
2017-04-07,0.002159946469631265
2017-04-06,0.0021845900284170757
2017-04-05,0.0022183622422879408
2017-04-04,0.002240040116458598
2017-04-03,0.0022601964843486683
2017-04-02,0.0022851683849058613
2017-04-01,0.0023365511214941638
2017-03-31,0.002389875858989678
2017-03-30,0.0024302008610669347
2017-03-29,0.002477224505409038
2017-03-28,0.002526555156431303
2017-03-27,0.002573702679502695
2017-03-26,0.0026190383323126693
2017-03-25,0.0026616984655229983
2017-03-24,0.0027003897312388434
2017-03-23,0.002780783209217322
2017-03-22,0.0028343379451386
2017-03-21,0.0029005293724547734
2017-03-20,0.0029316568080892495
2017-03-19,0.002977886333190781
2017-03-18,0.0030264821513880658
2017-03-17,0.0030636205444121347
2017-03-16,0.0030909105932663836
2017-03-15,0.003123926060631202
2017-03-14,0.003158789927842652
2017-03-13,0.0032064738291327326
2017-03-12,0.0032468831858683644
2017-03-11,0.0032600921520686372
2017-03-10,0.0032526051426571174
2017-03-09,0.00325965160020134
2017-03-08,0.0032856739647188194
2017-03-07,0.003284349331920986
2017-03-06,0.0033161836417162993
2017-03-05,0.003337900010264811
2017-03-04,0.003390366500892427
2017-03-03,0.003431885623506887
2017-03-02,0.003447997221040913
2017-03-01,0.003439043604754087
2017-02-28,0.0034560613027897996
2017-02-27,0.003461440421431785
2017-02-26,0.003465476367965666
2017-02-25,0.003482083054089832
2017-02-24,0.0035198708813063678
2017-02-23,0.003527983798485829
2017-02-22,0.003538809526292447
2017-02-21,0.0035320423079065457
2017-02-20,0.003522574579153928
2017-02-19,0.003531140298821411
2017-02-18,0.0035239266560685395
2017-02-17,0.003523475946877845
2017-02-16,0.0035257296616686695
2017-02-15,0.003509512341629108
2017-02-14,0.003493766517147724
2017-02-13,0.0034897209443856612
2017-02-12,0.0034740012212655306
2017-02-11,0.0034609920679669697
2017-02-10,0.003461440421431786
2017-02-09,0.0034578540700761656
2017-02-08,0.003475347811389778
2017-02-07,0.003479837548829125
2017-02-06,0.003517167791595523
2017-02-05,0.0035401634251557112
2017-02-04,0.0035392608090595427
2017-02-03,0.003566820895721656
2017-02-02,0.0035803979814971122
2017-02-01,0.0036021527094688742
2017-01-31,0.0036007919085728605
2017-01-30,0.0035894577603857282
2017-01-29,0.0035980707586329517
2017-01-28,0.0036094128569023275
2017-01-27,0.003618039840367125
2017-01-26,0.0036307642774284954
2017-01-25,0.0036239459874962817
2017-01-24,0.003607597418676808
2017-01-23,0.0036216740585421335
2017-01-22,0.003589004612198542
2017-01-21,0.003561846418129329
2017-01-20,0.0035279837984858345
2017-01-19,0.0035324933377523914
2017-01-18,0.0035311402988214137
2017-01-17,0.0035171677915955247
2017-01-16,0.00355822989373231
2017-01-15,0.0036053284971308513
2017-01-14,0.0036412262755137186
2017-01-13,0.003635766741692608
2017-01-12,0.0036389511781689757
2017-01-11,0.003667647809579366
2017-01-10,0.0036845321241340766
2017-01-09,0.003707842285459058
2017-01-08,0.004223272277549277
2017-01-07,0.005230499751900463
2017-01-06,0.0052553103809238
2017-01-05,0.005263926180702882
2017-01-04,0.005258350779396136
2017-01-03,0.005222911539846503
2017-01-02,0.0051885521562607855
2017-01-01,0.005189056959877588
2016-12-31,0.005219877158667417
2016-12-30,0.00524011611765435
2016-12-29,0.005258350779396136
2016-12-28,0.005270010409889444
2016-12-27,0.0052659540283654105
2016-12-26,0.005254803697921699
2016-12-25,0.005275082173041502
2016-12-24,0.005270517521899989
2016-12-23,0.0052553103809238
2016-12-22,0.005247205170305934
2016-12-21,0.005241634964044452
2016-12-20,0.005246698716318529
2016-12-19,0.005253790374845458
2016-12-18,0.005270517521899989
2016-12-17,0.005270010409889444
2016-12-16,0.005277618590390089
2016-12-15,0.005263926180702882
2016-12-14,0.005276603980596249
2016-12-13,0.005284214946485633
2016-12-12,0.00528066276255682
2016-12-11,0.0052720389436780035
2016-12-10,0.005269503312170913
2016-12-09,0.005301986355161379
2016-12-08,0.005304018485739461
2016-12-07,0.005315199279588463
2016-12-06,0.005331983392701032
2016-12-05,0.0053345277918234735
2016-12-04,0.005393657503085623
2016-12-03,0.005421248429220669
2016-12-02,0.005448880545334141
2016-12-01,0.005485787290423346
2016-11-30,0.005514542925292215
2016-11-29,0.00554488662206163
2016-11-28,0.005567547536562062
2016-11-27,0.005561364602886003
2016-11-26,0.005566516907885588
2016-11-25,0.005573216993061871
2016-11-24,0.005575794577372726
2016-11-23,0.005599524721877075
2016-11-22,0.005606752795883671
2016-11-21,0.005607785600798618
2016-11-20,0.0056021058633627455
2016-11-19,0.0055979762042307445
2016-11-18,0.005612950461024527
2016-11-17,0.005562910147652008
2016-11-16,0.005536653004309138
2016-11-15,0.005533051923636429
2016-11-14,0.0055515790744877155
2016-11-13,0.00554282788167736
2016-11-12,0.0055258518214401494
2016-11-11,0.005560334309592662
2016-11-10,0.005539740191001329
2016-11-09,0.004964353969629212
2016-11-08,0.003951677948373036
2016-11-07,0.003942359207292437
2016-11-06,0.003932116038796824
2016-11-05,0.003954008640270384
2016-11-04,0.003981074052304048
2016-11-03,0.004014747604802019
2016-11-02,0.004040526341771309
2016-11-01,0.004048034678530227
2016-10-31,0.004039588086792681
2016-10-30,0.004032553209269234
2016-10-29,0.004046157211604718
2016-10-28,0.004072464942621271
2016-10-27,0.004116264683427486
2016-10-26,0.004147904231330283
2016-10-25,0.004169194458652727
2016-10-24,0.004220420991658426
2016-10-23,0.004245150859533149
2016-10-22,0.0042684926858067304
2016-10-21,0.004295214905621676
2016-10-20,0.004320072078298495
2016-10-19,0.004344012779194402
2016-10-18,0.004395856677700455
2016-10-17,0.004445467830190956
2016-10-16,0.0044971779155930265
2016-10-15,0.005842097940917537
2016-10-14,0.006900958639621664
2016-10-13,0.01039664488746504
2016-10-12,0.011594665374091482
2016-10-11,0.012580762226613838
2016-10-10,0.012806431714945225
2016-10-09,0.013031288722438668
2016-10-08,0.013291851028308191
2016-10-07,0.013652327382839197
2016-10-06,0.01386659757607577
2016-10-05,0.014000758375618656
2016-10-04,0.014145453124092574
2016-10-03,0.01427564282797289
2016-10-02,0.015595111662400872
2016-10-01,0.015782877721588092
2016-09-30,0.01598814308225519
2016-09-29,0.016097044171952832
2016-09-28,0.01623506085137274
2016-09-27,0.016386852879309934
2016-09-26,0.016516377996143253
2016-09-25,0.016654724709413177
2016-09-24,0.016824035762676683
2016-09-23,0.01716559068543341
2016-09-22,0.01734071384914811
2016-09-21,0.017769929804722716
2016-09-20,0.017927230093491935
2016-09-19,0.01801075640070113
2016-09-18,0.018127155859238592
2016-09-17,0.018304356854280737
2016-09-16,0.01846155982438699
2016-09-15,0.0186132847842684
2016-09-14,0.018794067682299107
2016-09-13,0.019056592363896153
2016-09-12,0.019169005907743206
2016-09-11,0.01932166444748761
2016-09-10,0.019453115094049754
2016-09-09,0.019606431046593716
2016-09-08,0.019781760007601235
2016-09-07,0.01991336916340542
2016-09-06,0.020047483475092602
2016-09-05,0.02015706779876261
2016-09-04,0.020233730435563715
2016-09-03,0.020369225124918337
2016-09-02,0.020494415798261507
2016-09-01,0.020657650365384965
2016-08-31,0.020804582007756266
2016-08-30,0.020879680012761064
2016-08-29,0.020999697401343304
2016-08-28,0.02101946639329853
2016-08-27,0.021078806044110783
2016-08-26,0.021260933470859073
2016-08-25,0.02141598734444948
2016-08-24,0.02150550311718053
2016-08-23,0.021618893249573487
2016-08-22,0.021698677194540363
2016-08-21,0.021803139811767795
2016-08-20,0.021872350220192086
2016-08-19,0.02188927808855159
2016-08-18,0.02196241972305046
2016-08-17,0.022072651753295893
2016-08-16,0.020235234476324256
2016-08-15,0.018899391815137157
2016-08-14,0.014827330504014864
2016-08-13,0.01379058447543916
2016-08-12,0.012996925664719468
2016-08-11,0.012959289015787759
2016-08-10,0.012851179665700629
2016-08-09,0.01270394762515964
2016-08-08,0.012499704996265756
2016-08-07,0.012397296582855911
2016-08-06,0.012378407399084202
2016-08-05,0.01256048353559082
2016-08-04,0.012921024909263166
2016-08-03,0.012025642147027376
2016-08-02,0.012096085295486128
2016-08-01,0.01206246435850313
2016-07-31,0.012114200225123096
2016-07-30,0.012347811817703103
2016-07-29,0.012369291502733276
2016-07-28,0.012795909431580318
2016-07-27,0.012831432287454338
2016-07-26,0.012968530143026132
2016-07-25,0.012929598465078658
2016-07-24,0.012982395450804875
2016-07-23,0.012809720447964905
2016-07-22,0.012844596218048013
2016-07-21,0.012949389949411723
2016-07-20,0.013000889276442136
2016-07-19,0.01297447188640838
2016-07-18,0.01297513212932318
2016-07-17,0.0129982468292951
2016-07-16,0.0129856973541095
2016-07-15,0.012879499745756626
2016-07-14,0.012876864549544627
2016-07-13,0.01291443099990742
2016-07-12,0.01292761980436083
2016-07-11,0.012993622925370863
2016-07-10,0.013079573978732455
2016-07-09,0.013230718904398265
2016-07-08,0.013769752728274163
2016-07-07,0.014119051065755773
2016-07-06,0.014381678768873118
2016-07-05,0.014527511509689506
2016-07-04,0.014789583618667333
2016-07-03,0.014911848151675839
2016-07-02,0.01505647119723285
2016-07-01,0.015266552709047134
2016-06-30,0.015533829409261428
2016-06-29,0.015796864285736695
2016-06-28,0.0159383317282389
2016-06-27,0.015961477821902766
2016-06-26,0.01588156032382237
2016-06-25,0.015934825602689974
2016-06-24,0.01590538307011058
2016-06-23,0.01595797020568031
2016-06-22,0.01597691401528888
2016-06-21,0.01606962287147067
2016-06-20,0.01618854731416384
2016-06-19,0.016297845499181316
2016-06-18,0.016411602335100032
2016-06-17,0.016481667134338497
2016-06-16,0.016544020289317236
2016-06-15,0.016604313193420723
2016-06-14,0.01649370725509245
2016-06-13,0.016398872677163206
2016-06-12,0.01636423438188329
2016-06-11,0.01743206974150426
2016-06-10,0.02111230129950455
2016-06-09,0.021184673693664176
2016-06-08,0.021266274660141804
2016-06-07,0.0212166930240573
2016-06-06,0.02111534709503752
2016-06-05,0.02075153026792934
2016-06-04,0.020523105486754865
2016-06-03,0.020354910408745094
2016-06-02,0.020438580155332887
2016-06-01,0.020550296031843135
2016-05-31,0.02065311095288997
2016-05-30,0.020787146345814297
2016-05-29,0.020449140232986267
2016-05-28,0.02051479936810346
2016-05-27,0.020440088640037227
2016-05-26,0.020508759173136642
2016-05-25,0.020572962872067932
2016-05-24,0.020561628537118376
2016-05-23,0.020594881106227942
2016-05-22,0.020634956225276772
2016-05-21,0.020708360313646434
2016-05-20,0.020926751423116452
2016-05-19,0.021092506765790036
2016-05-18,0.0212288945891845
2016-05-17,0.021283063812957272
2016-05-16,0.02153842954482825
2016-05-15,0.02183466103040311
2016-05-14,0.022341582687292482
2016-05-13,0.022784905098416023
2016-05-12,0.02305633860760559
2016-05-11,0.02315093663441994
2016-05-10,0.023175190740413874
2016-05-09,0.02267830631005233
2016-05-08,0.022570301118358
2016-05-07,0.02284644098343498
2016-05-06,0.022989172663887694
2016-05-05,0.023066496591254947
2016-05-04,0.023276198943604276
2016-05-03,0.023422849861742673
2016-05-02,0.02355876150612069
2016-05-01,0.023690965237995108
2016-04-30,0.023691752813450692
2016-04-29,0.023877045460371196
2016-04-28,0.024156171516859275
2016-04-27,0.024461681311082624
2016-04-26,0.02474198628708957
2016-04-25,0.025104893414950147
2016-04-24,0.025418678286194707
2016-04-23,0.0258846182670455
2016-04-22,0.02627749500587776
2016-04-21,0.026774897132629663
2016-04-20,0.027153629127944306
2016-04-19,0.02743520391466655
2016-04-18,0.02806046562398889
2016-04-17,0.028636537868608845
2016-04-16,0.02924785247240684
2016-04-15,0.029964122481989115
2016-04-14,0.030578452582223418
2016-04-13,0.031181053931362022
2016-04-12,0.030544510257419725
2016-04-11,0.026998021482271387
2016-04-10,0.02758083867593377
2016-04-09,0.028071225047326953
2016-04-08,0.028732327071746472
2016-04-07,0.02929309899145091
2016-04-06,0.029801424571866124
2016-04-05,0.030524150163230217
2016-04-04,0.031661833700744366
2016-04-03,0.0323387033592853
2016-04-02,0.033240437168278944
2016-04-01,0.0335827436029541
2016-03-31,0.034074030386288104
2016-03-30,0.034628117655221044
2016-03-29,0.03534763587160705
2016-03-28,0.03630507309429715
2016-03-27,0.03791642140302559
2016-03-26,0.03934873746771352
2016-03-25,0.04008264175654097
2016-03-24,0.04079002663473568
2016-03-23,0.041186741206139806
2016-03-22,0.0417378902796252
2016-03-21,0.042096260268952766
2016-03-20,0.04244524892943015
2016-03-19,0.042870956331289206
2016-03-18,0.043376862256885085
2016-03-17,0.04395527565397829
2016-03-16,0.04582136942791146
2016-03-15,0.04836486146597163
2016-03-14,0.05025864097303425
2016-03-13,0.05200194428268163
2016-03-12,0.0541343650539632
2016-03-11,0.056549609707077404
2016-03-10,0.05845194006397279
2016-03-09,0.06084752662726396
2016-03-08,0.06286504477003312
2016-03-07,0.06466907357889479
2016-03-06,0.06638463517224473
2016-03-05,0.06852140323714512
2016-03-04,0.07106651954587685
2016-03-03,0.07400337253559024
2016-03-02,0.07610203664485592
2016-03-01,0.07876365345270542
2016-02-29,0.08115803571349117
2016-02-28,0.08382519051582675
2016-02-27,0.08608730405860934
2016-02-26,0.08807758242360345
2016-02-25,0.09271732614969147
2016-02-24,0.09664053665411948
2016-02-23,0.09907465483981717
2016-02-22,0.10135277632817598
2016-02-21,0.10339126079160499
2016-02-20,0.10587357615020374
2016-02-19,0.109136078943956
2016-02-18,0.11107028647967261
2016-02-17,0.11265612943162179
2016-02-16,0.11468203400404867
2016-02-15,0.11645471453266885
2016-02-14,0.11822902816847612
2016-02-13,0.119793360954794
2016-02-12,0.12172987086545484
2016-02-11,0.12362561077380804
2016-02-10,0.1254349359578901
2016-02-09,0.12765030482271847
2016-02-08,0.12958540912429362
2016-02-07,0.1310088517830601
2016-02-06,0.13672549144607202
2016-02-05,0.1395634682233603
2016-02-04,0.14469584977025973
2016-02-03,0.14792426926726912
2016-02-02,0.15054633419782376
2016-02-01,0.1539770120898445
2016-01-31,0.15722042730974742
2016-01-30,0.16261862164576663
2016-01-29,0.16658285971330505
2016-01-28,0.16829774570498343
2016-01-27,0.16997568406545457
2016-01-26,0.17085019234606216
2016-01-25,0.1731077708003884
2016-01-24,0.17512067541561321
2016-01-23,0.17925517390524098
2016-01-22,0.18298049534582883
2016-01-21,0.1859327868423359
2016-01-20,0.18881497017629745
2016-01-19,0.19142828300893625
2016-01-18,0.19437587387009447
2016-01-17,0.1965033598633411
2016-01-16,0.19685908777413944
2016-01-15,0.19633361382852443
2016-01-14,0.19756524524959385
2016-01-13,0.20165546235810777
2016-01-12,0.20196815895743203
2016-01-11,0.20206996345516773
2016-01-10,0.2036431974734076
2016-01-09,0.2049769547494762
2016-01-08,0.20807166238460084
2016-01-07,0.21125465046972364
2016-01-06,0.21247849170131583
2016-01-05,0.213776401206004
2016-01-04,0.21416052187590168
2016-01-03,0.21506460099588898
2016-01-02,0.21696498469153805
2016-01-01,0.21902282819709304
2015-12-31,0.22421961371101454
2015-12-30,0.22791122756654597
2015-12-29,0.23220115303384353
2015-12-28,0.23810903978145026
2015-12-27,0.241802076282877
2015-12-26,0.24206494517193752
2015-12-25,0.2455632598700235
2015-12-24,0.24926607289270214
2015-12-23,0.2540226449508709
2015-12-22,0.2582931726550663
2015-12-21,0.2623662395189857
2015-12-20,0.2654152757530425
2015-12-19,0.2717260089254492
2015-12-18,0.27590493629328133
2015-12-17,0.2812884681827123
2015-12-16,0.2852305564289651
2015-12-15,0.29381451829671307
2015-12-14,0.30175379256172996
2015-12-13,0.30932004680052144
2015-12-12,0.3203755439531037
2015-12-11,0.33105106032433596
2015-12-10,0.3434301481500418
2015-12-09,0.35884641996100153
2015-12-08,0.36571436504046057
2015-12-07,0.3757414311580495
